Date Time;Location Name;Latitude;Longitude;Height Above Ground;Value
2021/10/27 05:52:51;Al Ruwais City ;24,104674;52,653338;1;0,007886786
2021/10/27 05:52:54;Al Ruwais City ;24,104750;52,653088;1;0,007148561
2021/10/27 05:52:55;Al Ruwais City ;24,104777;52,652999;1;0,006677386
2021/10/27 05:52:58;Al Ruwais City ;24,104872;52,652728;1;0,006466107
2021/10/27 05:53:00;Al Ruwais City ;24,104939;52,652535;1;0,007321871
2021/10/27 05:53:02;Al Ruwais City ;24,104997;52,652340;1;0,006880686
2021/10/27 05:53:04;Al Ruwais City ;24,105054;52,652148;1;0,006994288
2021/10/27 05:53:06;Al Ruwais City ;24,105119;52,651949;1;0,007509521
2021/10/27 05:53:08;Al Ruwais City ;24,105181;52,651743;1;0,006979897
2021/10/27 05:53:10;Al Ruwais City ;24,105241;52,651545;1;0,007694668
2021/10/27 05:53:12;Al Ruwais City ;24,105299;52,651351;1;0,007889578
2021/10/27 05:53:14;Al Ruwais City ;24,105355;52,651152;1;0,008188343
2021/10/27 05:53:16;Al Ruwais City ;24,105423;52,650949;1;0,008739959
2021/10/27 05:53:18;Al Ruwais City ;24,105488;52,650743;1;0,007911873
2021/10/27 05:53:20;Al Ruwais City ;24,105544;52,650533;1;0,007767303
2021/10/27 05:53:22;Al Ruwais City ;24,105603;52,650322;1;0,007738217
2021/10/27 05:53:24;Al Ruwais City ;24,105670;52,650109;1;0,007451363
2021/10/27 05:53:26;Al Ruwais City ;24,105740;52,649901;1;0,007905759
2021/10/27 05:53:28;Al Ruwais City ;24,105806;52,649700;1;0,008321672
2021/10/27 05:53:30;Al Ruwais City ;24,105870;52,649507;1;0,007560759
2021/10/27 05:53:32;Al Ruwais City ;24,105927;52,649304;1;0,007433626
2021/10/27 05:53:34;Al Ruwais City ;24,105990;52,649109;1;0,007066319
2021/10/27 05:53:36;Al Ruwais City ;24,106052;52,648928;1;0,006849886
2021/10/27 05:53:38;Al Ruwais City ;24,106120;52,648738;1;0,007085809
2021/10/27 05:53:40;Al Ruwais City ;24,106182;52,648551;1;0,006248812
2021/10/27 05:53:42;Al Ruwais City ;24,106236;52,648363;1;0,006729435
2021/10/27 05:53:44;Al Ruwais City ;24,106299;52,648173;1;0,007214276
2021/10/27 05:53:46;Al Ruwais City ;24,106361;52,647983;1;0,006771258
2021/10/27 05:53:48;Al Ruwais City ;24,106416;52,647776;1;0,006337565
2021/10/27 05:53:50;Al Ruwais City ;24,106484;52,647571;1;0,007110721
2021/10/27 05:53:52;Al Ruwais City ;24,106548;52,647373;1;0,007303196
2021/10/27 05:53:54;Al Ruwais City ;24,106613;52,647174;1;0,006310607
2021/10/27 05:53:56;Al Ruwais City ;24,106677;52,646959;1;0,006951347
2021/10/27 05:53:58;Al Ruwais City ;24,106732;52,646754;1;0,006689503
2021/10/27 05:54:00;Al Ruwais City ;24,106798;52,646552;1;0,006826887
2021/10/27 05:54:02;Al Ruwais City ;24,106867;52,646346;1;0,006672089
2021/10/27 05:54:04;Al Ruwais City ;24,106933;52,646149;1;0,006910419
2021/10/27 05:54:06;Al Ruwais City ;24,106999;52,645944;1;0,006660867
2021/10/27 05:54:08;Al Ruwais City ;24,107063;52,645741;1;0,006803613
2021/10/27 05:54:10;Al Ruwais City ;24,107127;52,645534;1;0,007290301
2021/10/27 05:54:12;Al Ruwais City ;24,107188;52,645328;1;0,006885088
2021/10/27 05:54:14;Al Ruwais City ;24,107255;52,645126;1;0,007405487
2021/10/27 05:54:16;Al Ruwais City ;24,107316;52,644924;1;0,006304924
2021/10/27 05:54:18;Al Ruwais City ;24,107374;52,644723;1;0,008104025
2021/10/27 05:54:20;Al Ruwais City ;24,107439;52,644520;1;0,006317846
2021/10/27 05:54:22;Al Ruwais City ;24,107503;52,644310;1;0,007574501
2021/10/27 05:54:24;Al Ruwais City ;24,107565;52,644098;1;0,007441339
2021/10/27 05:54:26;Al Ruwais City ;24,107629;52,643885;1;0,006830915
2021/10/27 05:54:28;Al Ruwais City ;24,107701;52,643676;1;0,006185921
2021/10/27 05:54:30;Al Ruwais City ;24,107759;52,643469;1;0,006655067
2021/10/27 05:54:32;Al Ruwais City ;24,107829;52,643257;1;0,006199173
2021/10/27 05:54:34;Al Ruwais City ;24,107894;52,643044;1;0,006960562
2021/10/27 05:54:36;Al Ruwais City ;24,107955;52,642846;1;0,008441901
2021/10/27 05:54:38;Al Ruwais City ;24,108022;52,642643;1;0,007256126
2021/10/27 05:54:40;Al Ruwais City ;24,108089;52,642434;1;0,007350674
2021/10/27 05:54:42;Al Ruwais City ;24,108156;52,642216;1;0,008047672
2021/10/27 05:54:44;Al Ruwais City ;24,108222;52,642006;1;0,00782487
2021/10/27 05:54:46;Al Ruwais City ;24,108288;52,641796;1;0,006915446
2021/10/27 05:54:48;Al Ruwais City ;24,108355;52,641591;1;0,008700838
2021/10/27 05:54:50;Al Ruwais City ;24,108425;52,641385;1;0,006623347
2021/10/27 05:54:52;Al Ruwais City ;24,108492;52,641187;1;0,007478555
2021/10/27 05:54:54;Al Ruwais City ;24,108558;52,640975;1;0,007370226
2021/10/27 05:54:56;Al Ruwais City ;24,108624;52,640768;1;0,008066785
2021/10/27 05:54:58;Al Ruwais City ;24,108685;52,640564;1;0,007564431
2021/10/27 05:55:00;Al Ruwais City ;24,108747;52,640364;1;0,007791624
2021/10/27 05:55:02;Al Ruwais City ;24,108809;52,640160;1;0,007673258
2021/10/27 05:55:04;Al Ruwais City ;24,108878;52,639940;1;0,007911694
2021/10/27 05:55:06;Al Ruwais City ;24,108949;52,639715;1;0,006747237
2021/10/27 05:55:08;Al Ruwais City ;24,109025;52,639490;1;0,008110698
2021/10/27 05:55:10;Al Ruwais City ;24,109097;52,639259;1;0,006629766
2021/10/27 05:55:12;Al Ruwais City ;24,109175;52,639029;1;0,007757678
2021/10/27 05:55:14;Al Ruwais City ;24,109251;52,638803;1;0,007484066
2021/10/27 05:55:16;Al Ruwais City ;24,109316;52,638579;1;0,007752084
2021/10/27 05:55:18;Al Ruwais City ;24,109383;52,638369;1;0,007681052
2021/10/27 05:55:20;Al Ruwais City ;24,109444;52,638158;1;0,008756466
2021/10/27 05:55:22;Al Ruwais City ;24,109514;52,637951;1;0,007557727
2021/10/27 05:55:25;Al Ruwais City ;24,109623;52,637631;1;0,007807856
2021/10/27 05:55:27;Al Ruwais City ;24,109695;52,637416;1;0,008126578
2021/10/27 05:55:29;Al Ruwais City ;24,109754;52,637207;1;0,00718246
2021/10/27 05:55:31;Al Ruwais City ;24,109815;52,637001;1;0,007566713
2021/10/27 05:55:33;Al Ruwais City ;24,109874;52,636808;1;0,007534006
2021/10/27 05:55:35;Al Ruwais City ;24,109923;52,636618;1;0,007161255
2021/10/27 05:55:37;Al Ruwais City ;24,109981;52,636427;1;0,007416249
2021/10/27 05:55:39;Al Ruwais City ;24,110035;52,636234;1;0,007124037
2021/10/27 05:55:41;Al Ruwais City ;24,110091;52,636051;1;0,007219089
2021/10/27 05:55:43;Al Ruwais City ;24,110129;52,635870;1;0,006376679
2021/10/27 05:55:45;Al Ruwais City ;24,110171;52,635681;1;0,006537192
2021/10/27 05:55:47;Al Ruwais City ;24,110216;52,635497;1;0,005613023
2021/10/27 05:55:49;Al Ruwais City ;24,110267;52,635310;1;0,006057509
2021/10/27 05:55:51;Al Ruwais City ;24,110322;52,635124;1;0,007574423
2021/10/27 05:55:53;Al Ruwais City ;24,110376;52,634934;1;0,005810279
2021/10/27 05:55:55;Al Ruwais City ;24,110444;52,634732;1;0,006204206
2021/10/27 05:55:57;Al Ruwais City ;24,110509;52,634533;1;0,005948728
2021/10/27 05:55:59;Al Ruwais City ;24,110576;52,634339;1;0,006852259
2021/10/27 05:56:01;Al Ruwais City ;24,110637;52,634143;1;0,007386219
2021/10/27 05:56:03;Al Ruwais City ;24,110681;52,633980;1;0,006521457
2021/10/27 05:56:05;Al Ruwais City ;24,110724;52,633845;1;0,006739291
2021/10/27 05:56:07;Al Ruwais City ;24,110750;52,633750;1;0,006730814
2021/10/27 05:56:09;Al Ruwais City ;24,110750;52,633682;1;0,006114753
2021/10/27 05:56:11;Al Ruwais City ;24,110729;52,633636;1;0,005511516
2021/10/27 05:56:13;Al Ruwais City ;24,110715;52,633617;1;0,005759771
2021/10/27 05:56:15;Al Ruwais City ;24,110706;52,633614;1;0,006083857
2021/10/27 05:56:17;Al Ruwais City ;24,110699;52,633610;1;0,005786207
2021/10/27 05:56:19;Al Ruwais City ;24,110681;52,633596;1;0,006077497
2021/10/27 05:56:21;Al Ruwais City ;24,110636;52,633569;1;0,006381382
2021/10/27 05:56:23;Al Ruwais City ;24,110560;52,633561;1;0,006200826
2021/10/27 05:56:25;Al Ruwais City ;24,110468;52,633643;1;0,005657615
2021/10/27 05:56:27;Al Ruwais City ;24,110425;52,633753;1;0,006464354
2021/10/27 05:56:29;Al Ruwais City ;24,110398;52,633903;1;0,007176669
2021/10/27 05:56:31;Al Ruwais City ;24,110370;52,634080;1;0,005553019
2021/10/27 05:56:33;Al Ruwais City ;24,110342;52,634272;1;0,005898224
2021/10/27 05:56:35;Al Ruwais City ;24,110297;52,634467;1;0,006768981
2021/10/27 05:56:37;Al Ruwais City ;24,110231;52,634684;1;0,00766379
2021/10/27 05:56:39;Al Ruwais City ;24,110165;52,634908;1;0,007162151
2021/10/27 05:56:41;Al Ruwais City ;24,110101;52,635123;1;0,008278849
2021/10/27 05:56:43;Al Ruwais City ;24,110038;52,635337;1;0,007653487
2021/10/27 05:56:45;Al Ruwais City ;24,109975;52,635543;1;0,007214166
2021/10/27 05:56:47;Al Ruwais City ;24,109914;52,635757;1;0,007962858
2021/10/27 05:56:49;Al Ruwais City ;24,109841;52,635980;1;0,007929717
2021/10/27 05:56:51;Al Ruwais City ;24,109773;52,636205;1;0,007774939
2021/10/27 05:56:53;Al Ruwais City ;24,109704;52,636418;1;0,007895888
2021/10/27 05:56:55;Al Ruwais City ;24,109641;52,636614;1;0,007395989
2021/10/27 05:56:57;Al Ruwais City ;24,109575;52,636812;1;0,007666158
2021/10/27 05:56:59;Al Ruwais City ;24,109512;52,637015;1;0,008468462
2021/10/27 05:57:01;Al Ruwais City ;24,109451;52,637212;1;0,008015241
2021/10/27 05:57:03;Al Ruwais City ;24,109386;52,637405;1;0,007637445
2021/10/27 05:57:05;Al Ruwais City ;24,109326;52,637593;1;0,007493392
2021/10/27 05:57:07;Al Ruwais City ;24,109272;52,637773;1;0,007907113
2021/10/27 05:57:09;Al Ruwais City ;24,109223;52,637934;1;0,007917372
2021/10/27 05:57:11;Al Ruwais City ;24,109183;52,638065;1;0,008548573
2021/10/27 05:57:13;Al Ruwais City ;24,109148;52,638178;1;0,007919724
2021/10/27 05:57:15;Al Ruwais City ;24,109118;52,638268;1;0,008580821
2021/10/27 05:57:17;Al Ruwais City ;24,109080;52,638345;1;0,007520078
2021/10/27 05:57:19;Al Ruwais City ;24,109022;52,638424;1;0,007528241
2021/10/27 05:57:21;Al Ruwais City ;24,108956;52,638501;1;0,008261372
2021/10/27 05:57:23;Al Ruwais City ;24,108865;52,638572;1;0,00817035
2021/10/27 05:57:25;Al Ruwais City ;24,108782;52,638615;1;0,008404285
2021/10/27 05:57:27;Al Ruwais City ;24,108692;52,638644;1;0,007715508
2021/10/27 05:57:29;Al Ruwais City ;24,108606;52,638662;1;0,007744557
2021/10/27 05:57:31;Al Ruwais City ;24,108550;52,638688;1;0,008183067
2021/10/27 05:57:33;Al Ruwais City ;24,108522;52,638750;1;0,008532999
2021/10/27 05:57:35;Al Ruwais City ;24,108561;52,638822;1;0,008180576
2021/10/27 05:57:37;Al Ruwais City ;24,108630;52,638904;1;0,008376741
2021/10/27 05:57:39;Al Ruwais City ;24,108696;52,639006;1;0,008619157
2021/10/27 05:57:41;Al Ruwais City ;24,108742;52,639121;1;0,007812896
2021/10/27 05:57:43;Al Ruwais City ;24,108765;52,639252;1;0,007585157
2021/10/27 05:57:45;Al Ruwais City ;24,108745;52,639395;1;0,007462986
2021/10/27 05:57:47;Al Ruwais City ;24,108712;52,639545;1;0,00791993
2021/10/27 05:57:49;Al Ruwais City ;24,108663;52,639702;1;0,007792799
2021/10/27 05:57:51;Al Ruwais City ;24,108617;52,639862;1;0,008942533
2021/10/27 05:57:53;Al Ruwais City ;24,108570;52,640032;1;0,008103468
2021/10/27 05:57:55;Al Ruwais City ;24,108512;52,640194;1;0,008016262
2021/10/27 05:57:57;Al Ruwais City ;24,108459;52,640353;1;0,008333959
2021/10/27 05:57:59;Al Ruwais City ;24,108407;52,640517;1;0,008055841
2021/10/27 05:58:01;Al Ruwais City ;24,108371;52,640667;1;0,008753824
2021/10/27 05:58:03;Al Ruwais City ;24,108328;52,640810;1;0,007012241
2021/10/27 05:58:05;Al Ruwais City ;24,108282;52,640959;1;0,007322043
2021/10/27 05:58:08;Al Ruwais City ;24,108223;52,641189;1;0,008110996
2021/10/27 05:58:10;Al Ruwais City ;24,108188;52,641352;1;0,006675802
2021/10/27 05:58:12;Al Ruwais City ;24,108144;52,641504;1;0,006727705
2021/10/27 05:58:14;Al Ruwais City ;24,108108;52,641610;1;0,00722449
2021/10/27 05:58:16;Al Ruwais City ;24,108076;52,641690;1;0,006832744
2021/10/27 05:58:18;Al Ruwais City ;24,108043;52,641767;1;0,00827791
2021/10/27 05:58:20;Al Ruwais City ;24,108016;52,641849;1;0,008314109
2021/10/27 05:58:22;Al Ruwais City ;24,108000;52,641892;1;0,008711471
2021/10/27 05:58:24;Al Ruwais City ;24,107991;52,641914;1;0,006931267
2021/10/27 05:58:26;Al Ruwais City ;24,107982;52,641934;1;0,008431711
2021/10/27 05:58:28;Al Ruwais City ;24,107970;52,641962;1;0,008422993
2021/10/27 05:58:30;Al Ruwais City ;24,107946;52,642023;1;0,008922725
2021/10/27 05:58:32;Al Ruwais City ;24,107918;52,642114;1;0,007764579
2021/10/27 05:58:34;Al Ruwais City ;24,107881;52,642237;1;0,007783294
2021/10/27 05:58:36;Al Ruwais City ;24,107838;52,642370;1;0,007622197
2021/10/27 05:58:38;Al Ruwais City ;24,107798;52,642515;1;0,007215212
2021/10/27 05:58:40;Al Ruwais City ;24,107747;52,642670;1;0,008109576
2021/10/27 05:58:42;Al Ruwais City ;24,107703;52,642822;1;0,007655558
2021/10/27 05:58:44;Al Ruwais City ;24,107654;52,642986;1;0,007777149
2021/10/27 05:58:46;Al Ruwais City ;24,107603;52,643154;1;0,007882527
2021/10/27 05:58:48;Al Ruwais City ;24,107552;52,643315;1;0,007532541
2021/10/27 05:58:50;Al Ruwais City ;24,107494;52,643488;1;0,007547876
2021/10/27 05:58:52;Al Ruwais City ;24,107430;52,643684;1;0,007137393
2021/10/27 05:58:54;Al Ruwais City ;24,107374;52,643877;1;0,006968359
2021/10/27 05:58:56;Al Ruwais City ;24,107313;52,644077;1;0,008004162
2021/10/27 05:58:58;Al Ruwais City ;24,107248;52,644276;1;0,007947263
2021/10/27 05:59:00;Al Ruwais City ;24,107181;52,644487;1;0,007601689
2021/10/27 05:59:02;Al Ruwais City ;24,107117;52,644705;1;0,007675588
2021/10/27 05:59:04;Al Ruwais City ;24,107043;52,644932;1;0,008193883
2021/10/27 05:59:06;Al Ruwais City ;24,106971;52,645160;1;0,00728887
2021/10/27 05:59:08;Al Ruwais City ;24,106897;52,645394;1;0,007165122
2021/10/27 05:59:10;Al Ruwais City ;24,106823;52,645629;1;0,00852092
2021/10/27 05:59:12;Al Ruwais City ;24,106749;52,645855;1;0,00730586
2021/10/27 05:59:14;Al Ruwais City ;24,106672;52,646083;1;0,007719729
2021/10/27 05:59:16;Al Ruwais City ;24,106602;52,646314;1;0,00804976
2021/10/27 05:59:18;Al Ruwais City ;24,106529;52,646548;1;0,007641351
2021/10/27 05:59:20;Al Ruwais City ;24,106462;52,646783;1;0,008420804
2021/10/27 05:59:22;Al Ruwais City ;24,106390;52,647013;1;0,007610578
2021/10/27 05:59:24;Al Ruwais City ;24,106316;52,647241;1;0,007887372
2021/10/27 05:59:26;Al Ruwais City ;24,106245;52,647464;1;0,008449878
2021/10/27 05:59:28;Al Ruwais City ;24,106167;52,647689;1;0,008216168
2021/10/27 05:59:30;Al Ruwais City ;24,106095;52,647916;1;0,007994127
2021/10/27 05:59:32;Al Ruwais City ;24,106027;52,648130;1;0,008209
2021/10/27 05:59:34;Al Ruwais City ;24,105961;52,648354;1;0,00822095
2021/10/27 05:59:36;Al Ruwais City ;24,105896;52,648573;1;0,008085827
2021/10/27 05:59:38;Al Ruwais City ;24,105827;52,648793;1;0,008301931
2021/10/27 05:59:40;Al Ruwais City ;24,105762;52,649009;1;0,008725398
2021/10/27 05:59:42;Al Ruwais City ;24,105693;52,649210;1;0,008486242
2021/10/27 05:59:44;Al Ruwais City ;24,105631;52,649398;1;0,008130478
2021/10/27 05:59:46;Al Ruwais City ;24,105575;52,649586;1;0,00803009
2021/10/27 05:59:48;Al Ruwais City ;24,105520;52,649769;1;0,009313222
2021/10/27 05:59:50;Al Ruwais City ;24,105460;52,649958;1;0,007872583
2021/10/27 05:59:52;Al Ruwais City ;24,105400;52,650152;1;0,00747263
2021/10/27 05:59:54;Al Ruwais City ;24,105337;52,650353;1;0,00741431
2021/10/27 05:59:56;Al Ruwais City ;24,105272;52,650554;1;0,007715961
2021/10/27 05:59:58;Al Ruwais City ;24,105198;52,650775;1;0,008528723
2021/10/27 06:00:00;Al Ruwais City ;24,105125;52,650998;1;0,008756644
2021/10/27 06:00:02;Al Ruwais City ;24,105057;52,651212;1;0,008951364
2021/10/27 06:00:04;Al Ruwais City ;24,104988;52,651415;1;0,008600869
2021/10/27 06:00:06;Al Ruwais City ;24,104913;52,651624;1;0,007746073
2021/10/27 06:00:08;Al Ruwais City ;24,104859;52,651826;1;0,008318911
2021/10/27 06:00:10;Al Ruwais City ;24,104792;52,652027;1;0,007159611
2021/10/27 06:00:12;Al Ruwais City ;24,104735;52,652228;1;0,008607803
2021/10/27 06:00:14;Al Ruwais City ;24,104667;52,652431;1;0,007701174
2021/10/27 06:00:16;Al Ruwais City ;24,104598;52,652630;1;0,007352749
2021/10/27 06:00:18;Al Ruwais City ;24,104529;52,652833;1;0,008058826
2021/10/27 06:00:20;Al Ruwais City ;24,104468;52,653046;1;0,00816061
2021/10/27 06:00:22;Al Ruwais City ;24,104401;52,653254;1;0,008534205
2021/10/27 06:00:24;Al Ruwais City ;24,104338;52,653452;1;0,008913371
2021/10/27 06:00:26;Al Ruwais City ;24,104283;52,653643;1;0,007942403
2021/10/27 06:00:28;Al Ruwais City ;24,104234;52,653816;1;0,008613657
2021/10/27 06:00:30;Al Ruwais City ;24,104204;52,653916;1;0,008211004
2021/10/27 06:00:32;Al Ruwais City ;24,104194;52,653952;1;0,009364305
2021/10/27 06:00:34;Al Ruwais City ;24,104183;52,653981;1;0,009759233
2021/10/27 06:00:36;Al Ruwais City ;24,104157;52,654040;1;0,008579606
2021/10/27 06:00:38;Al Ruwais City ;24,104120;52,654145;1;0,007505551
2021/10/27 06:00:40;Al Ruwais City ;24,104069;52,654293;1;0,008454666
2021/10/27 06:00:42;Al Ruwais City ;24,104020;52,654453;1;0,008575503
2021/10/27 06:00:44;Al Ruwais City ;24,103968;52,654633;1;0,008094869
2021/10/27 06:00:46;Al Ruwais City ;24,103905;52,654826;1;0,008359192
2021/10/27 06:00:48;Al Ruwais City ;24,103843;52,655030;1;0,00784802
2021/10/27 06:00:50;Al Ruwais City ;24,103779;52,655236;1;0,007450735
2021/10/27 06:00:52;Al Ruwais City ;24,103707;52,655445;1;0,007423589
2021/10/27 06:00:54;Al Ruwais City ;24,103643;52,655655;1;0,008641515
2021/10/27 06:00:59;Al Ruwais City ;24,103482;52,656183;1;0,007374575
2021/10/27 06:01:01;Al Ruwais City ;24,103414;52,656379;1;0,00740908
2021/10/27 06:01:03;Al Ruwais City ;24,103360;52,656560;1;0,007294849
2021/10/27 06:01:05;Al Ruwais City ;24,103303;52,656713;1;0,007614032
2021/10/27 06:01:07;Al Ruwais City ;24,103213;52,656830;1;0,006961989
2021/10/27 06:01:09;Al Ruwais City ;24,103073;52,656894;1;0,00599895
2021/10/27 06:01:11;Al Ruwais City ;24,102900;52,656885;1;0,006177015
2021/10/27 06:01:13;Al Ruwais City ;24,102731;52,656840;1;0,006804143
2021/10/27 06:01:15;Al Ruwais City ;24,102558;52,656774;1;0,006020125
2021/10/27 06:01:17;Al Ruwais City ;24,102377;52,656706;1;0,005761235
2021/10/27 06:01:19;Al Ruwais City ;24,102187;52,656643;1;0,005671117
2021/10/27 06:01:21;Al Ruwais City ;24,101998;52,656575;1;0,006677207
2021/10/27 06:01:23;Al Ruwais City ;24,101805;52,656500;1;0,00600098
2021/10/27 06:01:25;Al Ruwais City ;24,101607;52,656427;1;0,006727488
2021/10/27 06:01:27;Al Ruwais City ;24,101411;52,656353;1;0,006838821
2021/10/27 06:01:29;Al Ruwais City ;24,101223;52,656285;1;0,005602314
2021/10/27 06:01:31;Al Ruwais City ;24,101048;52,656221;1;0,007198168
2021/10/27 06:01:33;Al Ruwais City ;24,100886;52,656152;1;0,006596092
2021/10/27 06:01:35;Al Ruwais City ;24,100716;52,656086;1;0,006616439
2021/10/27 06:01:37;Al Ruwais City ;24,100546;52,656023;1;0,005131562
2021/10/27 06:01:39;Al Ruwais City ;24,100377;52,655946;1;0,006062184
2021/10/27 06:01:41;Al Ruwais City ;24,100212;52,655887;1;0,00626432
2021/10/27 06:01:43;Al Ruwais City ;24,100052;52,655824;1;0,006627911
2021/10/27 06:01:45;Al Ruwais City ;24,099907;52,655770;1;0,006281725
2021/10/27 06:01:47;Al Ruwais City ;24,099764;52,655714;1;0,006267406
2021/10/27 06:01:49;Al Ruwais City ;24,099631;52,655665;1;0,00695862
2021/10/27 06:01:51;Al Ruwais City ;24,099530;52,655624;1;0,006896512
2021/10/27 06:01:53;Al Ruwais City ;24,099450;52,655592;1;0,006203285
2021/10/27 06:01:55;Al Ruwais City ;24,099413;52,655576;1;0,006131424
2021/10/27 06:01:57;Al Ruwais City ;24,099394;52,655566;1;0,005333045
2021/10/27 06:01:59;Al Ruwais City ;24,099364;52,655556;1;0,00517425
2021/10/27 06:02:01;Al Ruwais City ;24,099297;52,655528;1;0,006033806
2021/10/27 06:02:03;Al Ruwais City ;24,099211;52,655500;1;0,006490262
2021/10/27 06:02:05;Al Ruwais City ;24,099136;52,655473;1;0,005760663
2021/10/27 06:02:07;Al Ruwais City ;24,099092;52,655457;1;0,006349212
2021/10/27 06:02:09;Al Ruwais City ;24,099067;52,655450;1;0,006095531
2021/10/27 06:02:11;Al Ruwais City ;24,099033;52,655438;1;0,005601034
2021/10/27 06:02:13;Al Ruwais City ;24,098979;52,655417;1;0,006068508
2021/10/27 06:02:15;Al Ruwais City ;24,098948;52,655407;1;0,006035471
2021/10/27 06:02:17;Al Ruwais City ;24,098922;52,655399;1;0,005814511
2021/10/27 06:02:19;Al Ruwais City ;24,098881;52,655385;1;0,006700089
2021/10/27 06:02:21;Al Ruwais City ;24,098810;52,655361;1;0,006374984
2021/10/27 06:02:23;Al Ruwais City ;24,098692;52,655318;1;0,006353593
2021/10/27 06:02:25;Al Ruwais City ;24,098557;52,655263;1;0,005888393
2021/10/27 06:02:27;Al Ruwais City ;24,098417;52,655204;1;0,00648059
2021/10/27 06:02:29;Al Ruwais City ;24,098260;52,655148;1;0,005944759
2021/10/27 06:02:31;Al Ruwais City ;24,098085;52,655090;1;0,005826161
2021/10/27 06:02:33;Al Ruwais City ;24,097914;52,655027;1;0,005971683
2021/10/27 06:02:35;Al Ruwais City ;24,097738;52,654960;1;0,006585172
2021/10/27 06:02:37;Al Ruwais City ;24,097561;52,654892;1;0,00698451
2021/10/27 06:02:39;Al Ruwais City ;24,097382;52,654827;1;0,006249039
2021/10/27 06:02:41;Al Ruwais City ;24,097206;52,654759;1;0,005847342
2021/10/27 06:02:43;Al Ruwais City ;24,097030;52,654691;1;0,006335333
2021/10/27 06:02:45;Al Ruwais City ;24,096859;52,654621;1;0,005594491
2021/10/27 06:02:47;Al Ruwais City ;24,096685;52,654553;1;0,006147385
2021/10/27 06:02:49;Al Ruwais City ;24,096513;52,654477;1;0,006733649
2021/10/27 06:02:51;Al Ruwais City ;24,096341;52,654408;1;0,006321082
2021/10/27 06:02:53;Al Ruwais City ;24,096166;52,654342;1;0,006990724
2021/10/27 06:02:55;Al Ruwais City ;24,095990;52,654275;1;0,00634788
2021/10/27 06:02:57;Al Ruwais City ;24,095807;52,654203;1;0,00758368
2021/10/27 06:02:59;Al Ruwais City ;24,095629;52,654133;1;0,006639976
2021/10/27 06:03:01;Al Ruwais City ;24,095454;52,654066;1;0,007056211
2021/10/27 06:03:03;Al Ruwais City ;24,095274;52,654004;1;0,006946853
2021/10/27 06:03:05;Al Ruwais City ;24,095084;52,653934;1;0,006376154
2021/10/27 06:03:07;Al Ruwais City ;24,094886;52,653855;1;0,006381771
2021/10/27 06:03:09;Al Ruwais City ;24,094689;52,653780;1;0,00697642
2021/10/27 06:03:11;Al Ruwais City ;24,094496;52,653708;1;0,006561186
2021/10/27 06:03:13;Al Ruwais City ;24,094297;52,653635;1;0,007387559
2021/10/27 06:03:15;Al Ruwais City ;24,094101;52,653559;1;0,006843768
2021/10/27 06:03:17;Al Ruwais City ;24,093901;52,653486;1;0,006805806
2021/10/27 06:03:19;Al Ruwais City ;24,093697;52,653413;1;0,006606823
2021/10/27 06:03:21;Al Ruwais City ;24,093487;52,653335;1;0,007012924
2021/10/27 06:03:23;Al Ruwais City ;24,093283;52,653256;1;0,007238693
2021/10/27 06:03:25;Al Ruwais City ;24,093086;52,653178;1;0,006979728
2021/10/27 06:03:27;Al Ruwais City ;24,092891;52,653104;1;0,007495586
2021/10/27 06:03:29;Al Ruwais City ;24,092690;52,653033;1;0,006734167
2021/10/27 06:03:31;Al Ruwais City ;24,092494;52,652952;1;0,007752918
2021/10/27 06:03:33;Al Ruwais City ;24,092293;52,652871;1;0,007375555
2021/10/27 06:03:35;Al Ruwais City ;24,092091;52,652789;1;0,006853819
2021/10/27 06:03:37;Al Ruwais City ;24,091894;52,652719;1;0,005849413
2021/10/27 06:03:39;Al Ruwais City ;24,091728;52,652658;1;0,00678098
2021/10/27 06:03:41;Al Ruwais City ;24,091551;52,652596;1;0,006611331
2021/10/27 06:03:43;Al Ruwais City ;24,091392;52,652535;1;0,007055536
2021/10/27 06:03:45;Al Ruwais City ;24,091252;52,652478;1;0,006844505
2021/10/27 06:03:47;Al Ruwais City ;24,091126;52,652418;1;0,006622379
2021/10/27 06:03:49;Al Ruwais City ;24,091030;52,652317;1;0,007412997
2021/10/27 06:03:51;Al Ruwais City ;24,090962;52,652195;1;0,007278559
2021/10/27 06:03:53;Al Ruwais City ;24,090864;52,652091;1;0,007584072
2021/10/27 06:03:55;Al Ruwais City ;24,090746;52,652021;1;0,006184213
2021/10/27 06:03:57;Al Ruwais City ;24,090622;52,652018;1;0,006155492
2021/10/27 06:03:59;Al Ruwais City ;24,090506;52,652069;1;0,006595656
2021/10/27 06:04:01;Al Ruwais City ;24,090413;52,652172;1;0,006280338
2021/10/27 06:04:03;Al Ruwais City ;24,090357;52,652303;1;0,007389897
2021/10/27 06:04:05;Al Ruwais City ;24,090296;52,652426;1;0,006213751
2021/10/27 06:04:07;Al Ruwais City ;24,090212;52,652522;1;0,007032537
2021/10/27 06:04:10;Al Ruwais City ;24,090031;52,652630;1;0,007270497
2021/10/27 06:04:12;Al Ruwais City ;24,089908;52,652699;1;0,006697106
2021/10/27 06:04:14;Al Ruwais City ;24,089777;52,652770;1;0,005565442
2021/10/27 06:04:16;Al Ruwais City ;24,089634;52,652846;1;0,006906186
